Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"TA Hoang, EP Lim","Tracking virality and susceptibility in social media",2016,"… of the 25th ACM international on conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2983323.2983800","https://scholar.google.com/scholar?cites=5616023876251728920&as_sdt=2005&sciodt=2007&hl=en",749,"2022-06-21 19:36:36","","10.1145/2983323.2983800","","",,,,,5,0.83,3,2,6,"… Differences in the mechanics of information diffusion across topics: idioms, political hashtags, and complex contagion on twitter. In WWW, 2011. [31] D. …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=4459&context=sis_research","https://scholar.google.com/scholar?q=related:GLwY4vUf8E0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"L Gren","A fourth explanation to Brooks' Law-The aspect of group developmental psychology",2017,"2017 IEEE/ACM 10th International Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7961479/","https://scholar.google.com/scholar?cites=14068234240402855011&as_sdt=2005&sciodt=2007&hl=en",750,"2022-06-21 19:36:36","","","","",,,,,3,0.60,3,1,5,"… He also mentions team organization, task division and that software engineering often includes complex endeavors and the new member needs to essentially get educated in the work …","https://arxiv.org/pdf/1904.02472","https://scholar.google.com/scholar?q=related:YxQzRIFoPMMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"A Mahmoody, M Riondato, E Upfal","Wiggins: Detecting valuable information in dynamic networks using limited resources",2016,"Proceedings of the Ninth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2835776.2835830","https://scholar.google.com/scholar?cites=15657446141273894354&as_sdt=2005&sciodt=2007&hl=en",751,"2022-06-21 19:36:36","","10.1145/2835776.2835830","","",,,,,4,0.67,1,3,6,"Detecting new information and events in a dynamic network by probing individual nodes has many practical applications: discovering new webpages, analyzing influence properties in …","https://dl.acm.org/doi/pdf/10.1145/2835776.2835830","https://scholar.google.com/scholar?q=related:0u1wDE9sStkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"M Péron, PL Bartlett, KH Becker, K Helmstedt…","Two Approximate dynamic programming algorithms for managing complete SIS networks",2018,"… of the 1st ACM SIGCAS …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3209811.3209814","https://scholar.google.com/scholar?cites=4239311700759042277&as_sdt=2005&sciodt=2007&hl=en",752,"2022-06-21 19:36:36","","10.1145/3209811.3209814","","",,,,,2,0.50,0,5,4,"Inspired by the problem of best managing the invasive mosquito Aedes albopictus across the 17 Torres Straits islands of Australia, we aim at solving a Markov decision process on large …","https://eprints.qut.edu.au/119550/1/peron%20et%20al%202018%20COMPASS.pdf","https://scholar.google.com/scholar?q=related:5Vjm74cP1ToJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
24,"A Backiel, Y Verbinnen, B Baesens…","Combining local and social network classifiers to improve churn prediction",2015,"2015 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7403612/","https://scholar.google.com/scholar?cites=12163596694449728837&as_sdt=2005&sciodt=2007&hl=en",753,"2022-06-21 19:36:36","","","","",,,,,24,3.43,6,4,7,"Past research has shown that both social and local features are informative for customer churn, however some studies have found that combining both kinds of data into a single model …","","https://scholar.google.com/scholar?q=related:Ra3Kg7_GzagJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"JKM Watts, Y Shmargad","Social visibility and the gifting of digital goods",2015,"… of the 2015 ACM on Conference on Online …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2817946.2817966","https://scholar.google.com/scholar?cites=11487997408668434222&as_sdt=2005&sciodt=2007&hl=en",754,"2022-06-21 19:36:36","","10.1145/2817946.2817966","","",,,,,1,0.14,1,2,7,"… online social network, and for technologically complex products, there is often a significant group … Experimental evidence of massive-scale emotional contagion through social networks. …","https://jamesonwatts.com/files/Social-Visibility.pdf","https://scholar.google.com/scholar?q=related:Lj9K9MaQbZ8J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"FCJ van Mil, A Rastogi, A Zaidman","Promises and Perils of Inferring Personality on GitHub",2021,"Proceedings of the 15th ACM/IEEE …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3475775","https://scholar.google.com/scholar?cites=2751884647535807383&as_sdt=2005&sciodt=2007&hl=en",755,"2022-06-21 19:36:36","","10.1145/3475716.3475775","","",,,,,1,1.00,0,3,1,"… data) can infer complex concepts, such as personality and means of doing it. … Experimental evidence of massive-scale emotional contagion through social networks. Proceedings of the …","https://arxiv.org/pdf/2107.05829","https://scholar.google.com/scholar?q=related:lws5v4GoMCYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"X Huang, Y Yang, Z Cheng, S Fan, Z Wang…","How Powerful are Interest Diffusion on Purchasing Prediction: A Case Study of Taocode",2021,"… 44th International ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3404835.3462898","https://scholar.google.com/scholar?cites=6444620126763466702&as_sdt=2005&sciodt=2007&hl=en",756,"2022-06-21 19:36:36","","10.1145/3404835.3462898","","",,,,,2,2.00,0,6,1,"… (7) The Enc(∗) can be a simple operator such as Mean-pooling or a more complex operator such as GRU [3], Masked self-attention [30], etc. However, as this aspect is not our main …","https://arxiv.org/pdf/2112.14446","https://scholar.google.com/scholar?q=related:zr8RONzjb1kJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"Y Zhu, W Chen, Y Zhang, T Gao, J Li","Probabilistic framework for modeling event shocks to financial time series",2021,"Proceedings of the Second ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3490354.3494407","",757,"2022-06-21 19:36:36","","10.1145/3490354.3494407","","",,,,,0,0.00,0,5,1,"… problems usually involve large number of time series entities, limited sample sizes, correlated samples and low signal strengths which may lead to overfitting by using high complex …","https://scholar.archive.org/work/7ymrysscwjfa3dkjc3gzpc736u/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3490354.3494407","https://scholar.google.com/scholar?q=related:N2jViMZLJ5gJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"T Duricic, D Kowald, M Schedl, E Lex","My friends also prefer diverse music: homophily and link prediction with user preferences for mainstream, novelty, and diversity in music",2021,"… of the 2021 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3487351.3492706","",758,"2022-06-21 19:36:36","","10.1145/3487351.3492706","","",,,,,0,0.00,0,4,1,"… among them due to homophily because they listen to similar music or if it is the other way around, and they listen to similar music due to underlying effects of social contagion [28]. The …","https://dl.acm.org/doi/pdf/10.1145/3487351.3492706","https://scholar.google.com/scholar?q=related:vijiYQxAeb8J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
12,"V Vinayagamoorthy, A Brogni, A Steed…","The role of posture in the communication of affect in an immersive virtual environment",2006,"… of the 2006 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1128923.1128961","https://scholar.google.com/scholar?cites=6749264834893613998&as_sdt=2005&sciodt=2007&hl=en",759,"2022-06-21 19:36:36","","10.1145/1128923.1128961","","",,,,,12,0.75,3,4,16,"This paper presents an experiment that investigates the importance of nonverbal behavioral cues when designing affective virtual characters for an immersive virtual environment (IVE). …","https://www.academia.edu/download/30699061/VRCIA2006.pdf","https://scholar.google.com/scholar?q=related:rovesps0ql0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"C Nguyen, KJ Schlesinger…","Data-driven models for individual and group decision making",2017,"2017 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9069135/","https://scholar.google.com/scholar?cites=480321973216280971&as_sdt=2005&sciodt=2007&hl=en",760,"2022-06-21 19:36:36","","10.1145/3110025.3116204","","",,,,,4,0.80,1,3,5,"… Characterizing collective human decision making remains an outstanding challenge due to the complex interplay of many factors and social interactions that drive decision dynamics. …","https://dl.acm.org/doi/pdf/10.1145/3110025.3116204","https://scholar.google.com/scholar?q=related:iwFfL0pyqgYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
20,"Y Dong, RA Johnson, J Xu, NV Chawla","Structural diversity and homophily: A study across more than one hundred big networks",2017,"Proceedings of the 23rd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3097983.3098116","https://scholar.google.com/scholar?cites=12717086934527665123&as_sdt=2005&sciodt=2007&hl=en",761,"2022-06-21 19:36:36","","10.1145/3097983.3098116","","",,,,,20,4.00,5,4,5,"A widely recognized organizing principle of networks is structural homophily, which suggests that people with more common neighbors are more likely to connect with each other. …","https://dl.acm.org/doi/pdf/10.1145/3097983.3098116","https://scholar.google.com/scholar?q=related:42NIXjArfLAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"K Lakhotia, D Kempe","Approximation algorithms for coordinating Ad campaigns on social networks",2019,"… of the 28th ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3357384.3358063","https://scholar.google.com/scholar?cites=8722382038800423671&as_sdt=2005&sciodt=2007&hl=en",762,"2022-06-21 19:36:36","","10.1145/3357384.3358063","","",,,,,4,1.33,2,2,3,"We study a natural model of coordinated social ad campaigns over a social network, based on models of Datta et al. and Aslay et al. Multiple advertisers are willing to pay the host-up to …","https://dl.acm.org/doi/pdf/10.1145/3357384.3358063","https://scholar.google.com/scholar?q=related:91rySUAgDHkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
18,"S Khanna, B Lucier","Influence maximization in undirected networks",2014,"… of the twenty-fifth annual ACM-SIAM symposium on …","SIAM","https://epubs.siam.org/doi/abs/10.1137/1.9781611973402.109","https://scholar.google.com/scholar?cites=2051585142175352814&as_sdt=2005&sciodt=2007&hl=en",763,"2022-06-21 19:36:36","","10.1137/1.9781611973402.109","","",,,,,18,2.25,9,2,8,"We consider the problem of finding a set of k vertices of maximum total influence in a given undirected network, under the independent cascade (IC) model of influence spread. It is …","https://epubs.siam.org/doi/pdf/10.1137/1.9781611973402.109","https://scholar.google.com/scholar?q=related:7sfUKdGxeBwJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"A Chouchane, O Boutemine, M Bouguessa","On detecting multidimensional communities",2017,"IEEE/ACM International …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-11286-8_3","https://scholar.google.com/scholar?cites=3894266875158789296&as_sdt=2005&sciodt=2007&hl=en",764,"2022-06-21 19:36:36","","10.1007/978-3-030-11286-8_3","","",,,,,2,0.40,1,3,5,"… Multidimensional networks have become an emerging model for representing complex interaction scenarios among entities of real world systems. A multidimensional network can be …","","https://scholar.google.com/scholar?q=related:sPxoGhc3CzYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"JR Michaelis, DL McGuinness, C Chang…","Towards explanation of scientific and technological emergence",2013,"… of the 2013 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2492517.2492645","https://scholar.google.com/scholar?cites=14275794791275645115&as_sdt=2005&sciodt=2007&hl=en",765,"2022-06-21 19:36:36","","10.1145/2492517.2492645","","",,,,,4,0.44,1,4,9,"… imports the Mapekus Publication ontology (http://mapekus.fiit.stuba.sk/?page=ontologies) for describing documents and adds representations for document features, basic and complex …","","https://scholar.google.com/scholar?q=related:u0hb7LnPHcYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"P Akioyamen, YZ Tang, H Hussien","A hybrid learning approach to detecting regime switches in financial markets",2020,"Proceedings of the First ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3383455.3422521","https://scholar.google.com/scholar?cites=14779611879100165361&as_sdt=2005&sciodt=2007&hl=en",766,"2022-06-21 19:36:36","","10.1145/3383455.3422521","","",,,,,1,0.50,0,3,2,"… Herd behavior and contagion in financial markets. The BE Journal of Theoretical Economics 8, 1 (2008… Analysis of a complex of statistical variables into principal components. Journal of …","https://arxiv.org/pdf/2108.05801","https://scholar.google.com/scholar?q=related:8azow7K6G80J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
7,"S Thirumuruganathan, N Zhang, V Hristidis…","Aggregate estimation over a microblog platform",2014,"… of the 2014 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2588555.2610517","https://scholar.google.com/scholar?cites=1414359360886052058&as_sdt=2005&sciodt=2007&hl=en",767,"2022-06-21 19:36:36","","10.1145/2588555.2610517","","",,,,,7,0.88,2,4,8,"… Of course, the real-world scenario is more complex. For example, the average number of “pick … Information contagion: An empirical study of the spread of news on digg and twitter social …","https://www.cs.ucr.edu/~vagelis/publications/AggregateEstimationSIGMOD2014.pdf","https://scholar.google.com/scholar?q=related:2pRcWljQoBMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"PR Morales, JP Cointet…","Your most telling friends: Propagating latent ideological features on Twitter using neighborhood coherence",2020,"2020 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9381468/","https://scholar.google.com/scholar?cites=6284590857020428907&as_sdt=2005&sciodt=2007&hl=en",768,"2022-06-21 19:36:36","","","","",,,,,2,1.00,1,3,2,"… Sundararajan, “Distinguishing influencebased contagion from homophily-driven diffusion in dynamic networks,” Proceedings of the National Academy of Sciences, vol. 106, no. 51. …","https://arxiv.org/pdf/2103.07250","https://scholar.google.com/scholar?q=related:a9JeVxZaN1cJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"X Fan, G Niu, VOK Li","An analytical model for the propagation of social influence",2013,"2013 IEEE/WIC/ACM International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6689986/","https://scholar.google.com/scholar?cites=1253977696213485676&as_sdt=2005&sciodt=2007&hl=en",769,"2022-06-21 19:36:36","","","","",,,,,1,0.11,0,3,9,"… Social network is a complex network, connected by social relationships. Social network intelligence are widely applied in building web intelligence [1]. With the rapid development of …","https://www.academia.edu/download/77828855/38035495.pdf","https://scholar.google.com/scholar?q=related:bEgRIxIGZxEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
